from_id,to_id,relationship_type,confidence,source_url,notes
TECH-ISO-ISO-TR-14073-2017-2017,TECH-ISO-ISO-14046-2014-2014,references,source-confirmed,https://www.iso.org/standard/72264,Extracted from ISO source metadata text referencing ISO 14046.
TECH-ISO-ISO-TR-14121-2-2007-2007,TECH-ISO-ISO-12100-2010-2010,references,source-confirmed,https://www.iso.org/standard/42712,Extracted from ISO source metadata text referencing ISO 12100.
TECH-ISO-ISO-TR-14121-2-2007-2007,TECH-ISO-ISO-14121-1-2007-2007,references,source-confirmed,https://www.iso.org/standard/42712,Extracted from ISO source metadata text referencing ISO 14121-1.
TECH-ISO-ISO-TR-14121-2-2012-2012,TECH-ISO-ISO-12100-2010-2010,references,source-confirmed,https://www.iso.org/standard/57180,Extracted from ISO source metadata text referencing ISO 12100.
TECH-ISO-ISO-TR-14187-2020-2020,TECH-ISO-ISO-229-1973-1973,references,source-confirmed,https://www.iso.org/standard/74820,Extracted from ISO source metadata text referencing ISO 229.
TECH-ISO-ISO-TR-14253-6-2012-2012,TECH-ISO-ISO-14253-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/60161,Extracted from ISO source metadata text referencing ISO 14253-1.
TECH-ISO-ISO-TR-14396-1996-1996,TECH-ISO-ISO-CD-8178-0000,references,source-confirmed,https://www.iso.org/standard/24196,Extracted from ISO source metadata text referencing ISO 8178.
TECH-ISO-ISO-TR-14644-21-2023-2023,TECH-ISO-ISO-14644-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/86513,Extracted from ISO source metadata text referencing ISO 14644-1.
TECH-ISO-ISO-TR-14644-21-2023-2023,TECH-ISO-ISO-14644-2-2015-2015,references,source-confirmed,https://www.iso.org/standard/86513,Extracted from ISO source metadata text referencing ISO 14644-2.
TECH-ISO-ISO-TR-14742-2010-2010,TECH-ISO-ISO-68-1973-1973,references,source-confirmed,https://www.iso.org/standard/54951,Extracted from ISO source metadata text referencing ISO 68.
TECH-ISO-ISO-TR-14799-1-2005-2005,TECH-ISO-ISO-178-2019-2019,references,source-confirmed,https://www.iso.org/standard/38707,Extracted from ISO source metadata text referencing ISO 178.
TECH-ISO-ISO-TR-14799-1-2015-2015,TECH-ISO-ISO-178-2019-2019,references,source-confirmed,https://www.iso.org/standard/62545,Extracted from ISO source metadata text referencing ISO 178.
TECH-ISO-ISO-TR-14799-2-2005-2005,TECH-ISO-ISO-178-2019-2019,references,source-confirmed,https://www.iso.org/standard/38762,Extracted from ISO source metadata text referencing ISO 178.
TECH-ISO-ISO-TR-14799-2-2015-2015,TECH-ISO-ISO-178-2019-2019,references,source-confirmed,https://www.iso.org/standard/53959,Extracted from ISO source metadata text referencing ISO 178.
TECH-ISO-ISO-TR-14823-2-2019-2019,TECH-ISO-ISO-14813-6-2017-2017,references,source-confirmed,https://www.iso.org/standard/73764,Extracted from ISO source metadata text referencing ISO 14813-6.
TECH-ISO-ISO-TR-14823-2-2019-2019,TECH-ISO-ISO-14823-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/73764,Extracted from ISO source metadata text referencing ISO 14823-1.
TECH-ISO-ISO-TR-14969-2004-2004,TECH-ISO-ISO-13485-2016-2016,references,source-confirmed,https://www.iso.org/standard/33752,Extracted from ISO source metadata text referencing ISO 13485.
TECH-ISO-ISO-TR-14997-2-2022-2022,TECH-ISO-ISO-10110-7-2017-2017,references,source-confirmed,https://www.iso.org/standard/75056,Extracted from ISO source metadata text referencing ISO 10110-7.
TECH-ISO-ISO-TR-15069-1997-1997,TECH-ISO-ISO-3874-2017-2017,references,source-confirmed,https://www.iso.org/standard/26366,Extracted from ISO source metadata text referencing ISO 3874.
TECH-ISO-ISO-TR-15069-2018-2018,TECH-ISO-ISO-3874-2017-2017,references,source-confirmed,https://www.iso.org/standard/74299,Extracted from ISO source metadata text referencing ISO 3874.
TECH-ISO-ISO-TR-15070-1996-1996,TECH-ISO-ISO-1496-1-2013-AMD-2-2024-2024,references,source-confirmed,https://www.iso.org/standard/26367,Extracted from ISO source metadata text referencing ISO 1496-1.
TECH-ISO-ISO-TR-15144-1-2010-2010,TECH-ISO-ISO-53-1998-1998,references,source-confirmed,https://www.iso.org/standard/41163,Extracted from ISO source metadata text referencing ISO 53.
TECH-ISO-ISO-TR-15144-1-2014-2014,TECH-ISO-ISO-53-1998-1998,references,source-confirmed,https://www.iso.org/standard/64038,Extracted from ISO source metadata text referencing ISO 53.
TECH-ISO-ISO-TR-15144-2-2014-2014,TECH-ISO-ISO-TR-15144-1-2014-2014,references,source-confirmed,https://www.iso.org/standard/55370,Extracted from ISO source metadata text referencing ISO 15144-1.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-10522-2021-2021,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 10522.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-16399-2023-AMD-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 16399.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-7714-2018-2018,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 7714.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-8026-2009-2009,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 8026.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-9261-2004-2004,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 9261.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-9635-1990-1990,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 9635.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-9644-2018-2018,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 9644.
TECH-ISO-ISO-TR-15155-1-2018-2018,TECH-ISO-ISO-9911-2006-2006,references,source-confirmed,https://www.iso.org/standard/61216,Extracted from ISO source metadata text referencing ISO 9911.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-10522-2021-2021,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 10522.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-15886-3-2021-2021,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 15886-3.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-7714-2018-2018,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 7714.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-8026-2009-2009,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 8026.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-9261-2004-2004,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 9261.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-9635-1-2014-2014,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 9635-1.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-9644-2018-2018,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 9644.
TECH-ISO-ISO-TR-15155-2-2012-2012,TECH-ISO-ISO-9911-2006-2006,references,source-confirmed,https://www.iso.org/standard/57307,Extracted from ISO source metadata text referencing ISO 9911.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-10522-2021-2021,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 10522.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-7714-2018-2018,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 7714.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-9261-2004-2004,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 9261.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-9635-1990-1990,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 9635.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-9644-2018-2018,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 9644.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-9911-2006-2006,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 9911.
TECH-ISO-ISO-TR-15155-2005-2005,TECH-ISO-ISO-9952-1993-1993,references,source-confirmed,https://www.iso.org/standard/39353,Extracted from ISO source metadata text referencing ISO 9952.
TECH-ISO-ISO-TR-15235-2001-2001,TECH-ISO-ISO-8502-6-2020-2020,references,source-confirmed,https://www.iso.org/standard/26996,Extracted from ISO source metadata text referencing ISO 8502-6.
TECH-ISO-ISO-TR-15263-2024-2024,TECH-ISO-ISO-6892-1-2019-2019,references,source-confirmed,https://www.iso.org/standard/81803,Extracted from ISO source metadata text referencing ISO 6892-1.
TECH-ISO-ISO-TR-15263-2024-2024,TECH-ISO-ISO-6892-2-2018-2018,references,source-confirmed,https://www.iso.org/standard/81803,Extracted from ISO source metadata text referencing ISO 6892-2.
TECH-ISO-ISO-TR-15300-2001-2001,TECH-ISO-ISO-TR-13668-1998-1998,references,source-confirmed,https://www.iso.org/standard/34782,Extracted from ISO source metadata text referencing ISO 13668.
TECH-ISO-ISO-TR-15377-1998-1998,TECH-ISO-ISO-5167-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/27448,Extracted from ISO source metadata text referencing ISO 5167-1.
TECH-ISO-ISO-TR-15377-1998-COR-1-1999-1999,TECH-ISO-ISO-5167-1-2022-2022,references,source-confirmed,https://www.iso.org/standard/32379,Extracted from ISO source metadata text referencing ISO 5167-1.
TECH-ISO-ISO-TR-15377-2007-2007,TECH-ISO-ISO-5167-1980-1980,references,source-confirmed,https://www.iso.org/standard/40029,Extracted from ISO source metadata text referencing ISO 5167.
TECH-ISO-ISO-TR-15377-2018-2018,TECH-ISO-ISO-5167-1980-1980,references,source-confirmed,https://www.iso.org/standard/68740,Extracted from ISO source metadata text referencing ISO 5167.
TECH-ISO-ISO-TR-15377-2023-2023,TECH-ISO-ISO-5167-1980-1980,references,source-confirmed,https://www.iso.org/standard/85585,Extracted from ISO source metadata text referencing ISO 5167.
TECH-ISO-ISO-TR-15403-2-2006-2006,TECH-ISO-ISO-15403-1-2006-2006,references,source-confirmed,https://www.iso.org/standard/44210,Extracted from ISO source metadata text referencing ISO 15403-1.
TECH-ISO-ISO-TR-15657-2013-2013,TECH-ISO-ISO-834-1975-AMD-2-1980-1980,references,source-confirmed,https://www.iso.org/standard/55658,Extracted from ISO source metadata text referencing ISO 834.
TECH-ISO-ISO-TR-15686-11-2014-2014,TECH-ISO-ISO-59-1976-1976,references,source-confirmed,https://www.iso.org/standard/57226,Extracted from ISO source metadata text referencing ISO 59.
TECH-ISO-ISO-TR-15855-2001-2001,TECH-ISO-ISO-12745-2008-2008,references,source-confirmed,https://www.iso.org/standard/28832,Extracted from ISO source metadata text referencing ISO 12745.
TECH-ISO-ISO-TR-16015-2003-2003,TECH-ISO-ISO-14253-2-2011-COR-1-2013-2013,references,source-confirmed,https://www.iso.org/standard/29436,Extracted from ISO source metadata text referencing ISO 14253-2.
TECH-ISO-ISO-TR-16060-2003-2003,TECH-ISO-ISO-17639-2022-2022,references,source-confirmed,https://www.iso.org/standard/29975,Extracted from ISO source metadata text referencing ISO 17639.
TECH-ISO-ISO-TR-16115-2013-2013,TECH-ISO-ISO-7866-2012-AMD-2-2024-2024,references,source-confirmed,https://www.iso.org/standard/55698,Extracted from ISO source metadata text referencing ISO 7866.
TECH-ISO-ISO-TR-16115-2013-2013,TECH-ISO-ISO-9809-1-2019-2019,references,source-confirmed,https://www.iso.org/standard/55698,Extracted from ISO source metadata text referencing ISO 9809-1.
TECH-ISO-ISO-TR-16115-2013-2013,TECH-ISO-ISO-9809-2-2019-2019,references,source-confirmed,https://www.iso.org/standard/55698,Extracted from ISO source metadata text referencing ISO 9809-2.
TECH-ISO-ISO-TR-16115-2013-2013,TECH-ISO-ISO-9809-3-2019-2019,references,source-confirmed,https://www.iso.org/standard/55698,Extracted from ISO source metadata text referencing ISO 9809-3.
TECH-ISO-ISO-TR-16153-2004-2004,TECH-ISO-ISO-8655-7-2022-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/37767,Extracted from ISO source metadata text referencing ISO 8655-7.
TECH-ISO-ISO-TR-16161-2019-2019,TECH-ISO-ISO-PWI-16100-0000,references,source-confirmed,https://www.iso.org/standard/74408,Extracted from ISO source metadata text referencing ISO 16100.
TECH-ISO-ISO-TR-16208-2014-2014,TECH-ISO-ISO-16773-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/55868,Extracted from ISO source metadata text referencing ISO 16773-1.
TECH-ISO-ISO-TR-16208-2014-2014,TECH-ISO-ISO-16773-2-2016-2016,references,source-confirmed,https://www.iso.org/standard/55868,Extracted from ISO source metadata text referencing ISO 16773-2.
TECH-ISO-ISO-TR-16219-2020-2020,TECH-ISO-ISO-5801-2017-AMD-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/76632,Extracted from ISO source metadata text referencing ISO 5801.
TECH-ISO-ISO-TR-16219-2024-2024,TECH-ISO-ISO-5801-2017-AMD-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/87617,Extracted from ISO source metadata text referencing ISO 5801.
TECH-ISO-ISO-TR-16224-2012-2012,TECH-ISO-ISO-68-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/55922,Extracted from ISO source metadata text referencing ISO 68-1.
TECH-ISO-ISO-TR-16224-2012-2012,TECH-ISO-ISO-898-2-2022-2022,references,source-confirmed,https://www.iso.org/standard/55922,Extracted from ISO source metadata text referencing ISO 898-2.
TECH-ISO-ISO-TR-16312-2-2007-2007,TECH-ISO-ISO-16312-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/42993,Extracted from ISO source metadata text referencing ISO 16312-1.
TECH-ISO-ISO-TR-16312-2-2007-2007,TECH-ISO-ISO-19706-2011-2011,references,source-confirmed,https://www.iso.org/standard/42993,Extracted from ISO source metadata text referencing ISO 19706.
TECH-ISO-ISO-TR-16312-2-2021-2021,TECH-ISO-ISO-16312-1-2016-2016,references,source-confirmed,https://www.iso.org/standard/75722,Extracted from ISO source metadata text referencing ISO 16312-1.
TECH-ISO-ISO-TR-16312-2-2021-2021,TECH-ISO-ISO-19706-2011-2011,references,source-confirmed,https://www.iso.org/standard/75722,Extracted from ISO source metadata text referencing ISO 19706.
TECH-ISO-ISO-TR-16377-2012-2012,TECH-ISO-ISO-28580-2018-2018,references,source-confirmed,https://www.iso.org/standard/56554,Extracted from ISO source metadata text referencing ISO 28580.
TECH-ISO-ISO-TR-16386-2014-2014,TECH-ISO-ISO-11171-2022-2022,references,source-confirmed,https://www.iso.org/standard/59488,Extracted from ISO source metadata text referencing ISO 11171.
TECH-ISO-ISO-TR-16386-2014-2014,TECH-ISO-ISO-11943-2021-2021,references,source-confirmed,https://www.iso.org/standard/59488,Extracted from ISO source metadata text referencing ISO 11943.
TECH-ISO-ISO-TR-16386-2014-2014,TECH-ISO-ISO-16889-2022-2022,references,source-confirmed,https://www.iso.org/standard/59488,Extracted from ISO source metadata text referencing ISO 16889.
TECH-ISO-ISO-TR-16386-2014-2014,TECH-ISO-ISO-4402-1991-1991,references,source-confirmed,https://www.iso.org/standard/59488,Extracted from ISO source metadata text referencing ISO 4402.
TECH-ISO-ISO-TR-16386-2014-2014,TECH-ISO-ISO-4572-1981-1981,references,source-confirmed,https://www.iso.org/standard/59488,Extracted from ISO source metadata text referencing ISO 4572.
TECH-ISO-ISO-TR-16401-1-2018-2018,TECH-ISO-ISO-17575-2-2016-2016,references,source-confirmed,https://www.iso.org/standard/70039,Extracted from ISO source metadata text referencing ISO 17575-2.
TECH-ISO-ISO-TR-16401-1-2018-2018,TECH-ISO-ISO-DTS-17575-0000,references,source-confirmed,https://www.iso.org/standard/70039,Extracted from ISO source metadata text referencing ISO 17575.
TECH-ISO-ISO-TR-16401-2-2018-2018,TECH-ISO-ISO-17575-2-2016-2016,references,source-confirmed,https://www.iso.org/standard/70041,Extracted from ISO source metadata text referencing ISO 17575-2.
TECH-ISO-ISO-TR-16401-2-2018-2018,TECH-ISO-ISO-TR-16401-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/70041,Extracted from ISO source metadata text referencing ISO 16401-1.
TECH-ISO-ISO-TR-16475-2020-2020,TECH-ISO-ISO-16311-4-2024-2024,references,source-confirmed,https://www.iso.org/standard/74723,Extracted from ISO source metadata text referencing ISO 16311-4.
TECH-ISO-ISO-TR-16494-2-2019-2019,TECH-ISO-ISO-16494-2014-2014,references,source-confirmed,https://www.iso.org/standard/69574,Extracted from ISO source metadata text referencing ISO 16494.
TECH-ISO-ISO-TR-16730-2-2013-2013,TECH-ISO-ISO-16730-2008-2008,references,source-confirmed,https://www.iso.org/standard/62112,Extracted from ISO source metadata text referencing ISO 16730.
TECH-ISO-ISO-TR-16730-3-2013-2013,TECH-ISO-ISO-16730-2008-2008,references,source-confirmed,https://www.iso.org/standard/53795,Extracted from ISO source metadata text referencing ISO 16730.
TECH-ISO-ISO-TR-16730-4-2013-2013,TECH-ISO-ISO-16730-2008-2008,references,source-confirmed,https://www.iso.org/standard/53796,Extracted from ISO source metadata text referencing ISO 16730.
TECH-ISO-ISO-TR-16730-5-2013-2013,TECH-ISO-ISO-16730-2008-2008,references,source-confirmed,https://www.iso.org/standard/53797,Extracted from ISO source metadata text referencing ISO 16730.
TECH-ISO-ISO-TR-16732-2-2012-2012,TECH-ISO-ISO-16732-1-2012-2012,references,source-confirmed,https://www.iso.org/standard/50474,Extracted from ISO source metadata text referencing ISO 16732-1.
TECH-ISO-ISO-TR-16732-3-2013-2013,TECH-ISO-ISO-16732-1-2012-2012,references,source-confirmed,https://www.iso.org/standard/55866,Extracted from ISO source metadata text referencing ISO 16732-1.
TECH-ISO-ISO-TR-16922-2013-2013,TECH-ISO-ISO-13734-2013-2013,references,source-confirmed,https://www.iso.org/standard/57082,Extracted from ISO source metadata text referencing ISO 13734.
TECH-ISO-ISO-TR-17098-2013-2013,TECH-ISO-ISO-18604-2013-2013,references,source-confirmed,https://www.iso.org/standard/59137,Extracted from ISO source metadata text referencing ISO 18604.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-11237-1-2004-2004,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 11237-1.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-11237-2-2006-2006,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 11237-2.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-12151-1-2010-AMD-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 12151-1.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-12151-6-2009-2009,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 12151-6.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-1436-1-2001-2001,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 1436-1.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-1436-2-2005-2005,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 1436-2.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-3862-1-2001-2001,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 3862-1.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-3862-2-2005-2005,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 3862-2.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-3949-2020-2020,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 3949.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-4079-1-2001-2001,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 4079-1.
TECH-ISO-ISO-TR-17165-2-2006-2006,TECH-ISO-ISO-4079-2-2005-2005,references,source-confirmed,https://www.iso.org/standard/35535,Extracted from ISO source metadata text referencing ISO 4079-2.
TECH-ISO-ISO-TR-17177-2015-2015,TECH-ISO-ISO-28460-2010-2010,references,source-confirmed,https://www.iso.org/standard/59247,Extracted from ISO source metadata text referencing ISO 28460.
TECH-ISO-ISO-TR-17209-2013-2013,TECH-ISO-ISO-725-2009-2009,references,source-confirmed,https://www.iso.org/standard/51298,Extracted from ISO source metadata text referencing ISO 725.
TECH-ISO-ISO-TR-17219-2013-2013,TECH-ISO-ISO-3308-2012-2012,references,source-confirmed,https://www.iso.org/standard/59445,Extracted from ISO source metadata text referencing ISO 3308.
TECH-ISO-ISO-TR-17327-2-2021-2021,TECH-ISO-ISO-17327-1-2018-2018,references,source-confirmed,https://www.iso.org/standard/81481,Extracted from ISO source metadata text referencing ISO 17327-1.
TECH-ISO-ISO-TR-17329-2015-2015,TECH-ISO-ISO-21007-1-2005-2005,references,source-confirmed,https://www.iso.org/standard/59593,Extracted from ISO source metadata text referencing ISO 21007-1.
TECH-ISO-ISO-TR-17329-2015-2015,TECH-ISO-ISO-21007-2-2015-2015,references,source-confirmed,https://www.iso.org/standard/59593,Extracted from ISO source metadata text referencing ISO 21007-2.
TECH-ISO-ISO-TR-17529-2014-2014,TECH-ISO-ISO-12100-2010-2010,references,source-confirmed,https://www.iso.org/standard/59971,Extracted from ISO source metadata text referencing ISO 12100.
TECH-ISO-ISO-TR-17529-2014-2014,TECH-ISO-ISO-14121-1999-1999,references,source-confirmed,https://www.iso.org/standard/59971,Extracted from ISO source metadata text referencing ISO 14121.
TECH-ISO-ISO-TR-17529-2014-2014,TECH-ISO-ISO-28881-2022-2022,references,source-confirmed,https://www.iso.org/standard/59971,Extracted from ISO source metadata text referencing ISO 28881.
TECH-ISO-ISO-TR-17534-3-2015-2015,TECH-ISO-ISO-17534-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/66128,Extracted from ISO source metadata text referencing ISO 17534-1.
TECH-ISO-ISO-TR-17534-3-2015-2015,TECH-ISO-ISO-9613-2-2024-2024,references,source-confirmed,https://www.iso.org/standard/66128,Extracted from ISO source metadata text referencing ISO 9613-2.
TECH-ISO-ISO-TR-17534-4-2020-2020,TECH-ISO-ISO-17534-1-2015-2015,references,source-confirmed,https://www.iso.org/standard/72115,Extracted from ISO source metadata text referencing ISO 17534-1.
TECH-ISO-ISO-TR-17671-7-2004-2004,TECH-ISO-ISO-15608-2025-2025,references,source-confirmed,https://www.iso.org/standard/35143,Extracted from ISO source metadata text referencing ISO 15608.
TECH-ISO-ISO-TR-17671-7-2004-2004,TECH-ISO-ISO-4063-2023-2023,references,source-confirmed,https://www.iso.org/standard/35143,Extracted from ISO source metadata text referencing ISO 4063.
TECH-ISO-ISO-TR-17755-2014-2014,TECH-ISO-ISO-92-1976-1976,references,source-confirmed,https://www.iso.org/standard/60469,Extracted from ISO source metadata text referencing ISO 92.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-10380-2012-2012,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 10380.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-10806-2003-2003,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 10806.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-10807-1994-1994,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 10807.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8444-1985-1985,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8444.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8445-1995-1995,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8445.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8446-1995-1995,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8446.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8447-1986-1986,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8447.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8448-1986-1986,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8448.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8449-1995-1995,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8449.
TECH-ISO-ISO-TR-17784-2003-2003,TECH-ISO-ISO-8450-1986-1986,references,source-confirmed,https://www.iso.org/standard/33236,Extracted from ISO source metadata text referencing ISO 8450.
TECH-ISO-ISO-TR-17844-2004-2004,TECH-ISO-ISO-TR-17671-2-2002-2002,references,source-confirmed,https://www.iso.org/standard/33255,Extracted from ISO source metadata text referencing ISO 17671-2.
TECH-ISO-ISO-TR-17950-2016-2016,TECH-ISO-ISO-15828-2004-2004,references,source-confirmed,https://www.iso.org/standard/64714,Extracted from ISO source metadata text referencing ISO 15828.
TECH-ISO-ISO-TR-17950-2016-2016,TECH-ISO-ISO-3560-2013-2013,references,source-confirmed,https://www.iso.org/standard/64714,Extracted from ISO source metadata text referencing ISO 3560.
TECH-ISO-ISO-TR-18161-2013-2013,TECH-ISO-ISO-PWI-16100-0000,references,source-confirmed,https://www.iso.org/standard/60899,Extracted from ISO source metadata text referencing ISO 16100.
TECH-ISO-ISO-TR-18491-2015-2015,TECH-ISO-ISO-15607-2019-2019,references,source-confirmed,https://www.iso.org/standard/62612,Extracted from ISO source metadata text referencing ISO 15607.
TECH-ISO-ISO-TR-18491-2015-2015,TECH-ISO-ISO-17662-2025-2025,references,source-confirmed,https://www.iso.org/standard/62612,Extracted from ISO source metadata text referencing ISO 17662.
TECH-ISO-ISO-TR-18570-2017-2017,TECH-ISO-ISO-5349-1986-1986,references,source-confirmed,https://www.iso.org/standard/67688,Extracted from ISO source metadata text referencing ISO 5349.
TECH-ISO-ISO-TR-18637-2016-2016,TECH-ISO-ISO-16837-2019-2019,references,source-confirmed,https://www.iso.org/standard/63096,Extracted from ISO source metadata text referencing ISO 16837.
TECH-ISO-ISO-TR-18727-2026-2026,TECH-ISO-ISO-TS-24289-2021-2021,references,source-confirmed,https://www.iso.org/standard/85414,Extracted from ISO source metadata text referencing ISO 24289.
TECH-ISO-ISO-TR-18786-2014-2014,TECH-ISO-ISO-4063-2023-2023,references,source-confirmed,https://www.iso.org/standard/65946,Extracted from ISO source metadata text referencing ISO 4063.
TECH-ISO-ISO-TR-18945-2018-2018,TECH-ISO-ISO-18930-2011-2011,references,source-confirmed,https://www.iso.org/standard/72548,Extracted from ISO source metadata text referencing ISO 18930.
