id,reference,status,title.en,title.fr,secretariat.id,secretariat.acronym,creationDate,scope.en,scope.fr,parentId,childrenId,pMembers.id,pMembers.acronym,oMembers.id,oMembers.acronym,committeeLiaisons.id,committeeLiaisons.reference,organizationLiaisons.id,organizationLiaisons.acronym,sortKey
11784303,ISO/TC 17/SC 22,Active,Stainless and heat-resistant steels,Aciers inoxydables et résistants à la chaleur,2101,SIS,2026-03-03,"<p>Standardization of qualities, dimensions and tolerances of stainless and heat-resistant steelsmainly used in the engineering industry e.g.: construction, chemical and automotive industries.These steels are for general engineering purposes but include also their special applications inform of bright, spring and valve steels.</p><p>Excluded;<li> standardization of applications</li><li> pressure purposes e.g.: plates and tubes (ISO/TC 17/SC 10 and ISO/TC 17/SC 19)</li><li>concrete reinforcement (ISO/TC 17/SC 16)</li><li> hollow sections and hollow bars (ISO/TC 5)</li><li>oil and gas (ISO/TC 67/SC 2)</li><li> tools (ISO/TC 17/SC 4)</li><li> ball bearings (ISO/TC 17/SC 4)</li><li> wire ropes (ISO/TC 105)</li><li> medical (ISO/TC 150/SC 1)</li><li>aerospace (ISO/TC 20)</li><li> castings (ISO/TC 17/SC 11)</li>",,46232,,"[1511, 1529, 1635, 1663, 1717, 1734, 1738, 1803, 1823, 1835, 1844, 1854, 2017, 2101, 308866]","[DIN, ASI, SAC, KATS, UNE, SFS, AFNOR, INSO, UNI, JISC, JSMO, KEBS, PSQCA, SIS, UNBS]","[2045, 2110, 2133]","[PKN, UNMS SR, UNMZ]",,,,,ISO/TC 017/~SC 022
46474,ISO/TC 18,Suspended,Zinc and zinc alloys,Zinc et alliages de zinc,1561,NBN,1947-01-01,"Standardization of definitions, classifications, quality, sampling and acceptance tests of zinc and zinc alloys, as well as of zinc alloy castings.","Normalisation des définitions, de la classification, de la qualité, de l'échantillonnage et des essais de réception du zinc et des alliages de zinc, ainsi que des pièces en alliages de zinc moulées sous pression.",,,"[1511, 1561, 1635, 1657, 1663, 1734, 1738, 1794, 1823, 1835, 1848, 2045, 2064, 308878]","[DIN, NBN, SAC, CSK, KATS, SFS, AFNOR, BIS, UNI, JISC, CTRM, PKN, BSI, O'ZTTSA]","[1485, 1520, 1529, 1597, 1629, 1680, 1759, 1784, 1798, 1803, 1854, 2017, 2058, 2158, 2168, 2176, 2188, 2209]","[SABS, IRAM, ASI, BDS, INN, HZN, ELOT, MSZT, BSN, INSO, KEBS, PSQCA, ASRO, INNORPI, TSE, GOST R, ANSI, ISS]",,,"[3182, 8833, 9050]","[EC - European Commission, WCO, UNESCAP]",ISO/TC 018
46482,ISO/TC 19,Suspended,Preferred numbers,Nombres normaux,1738,AFNOR,1947-01-01,"Standardization in the field of selection of numbers, including preferred series, and coordinating principles, with the intention of providing a structure for varieties based on economic calculation to take full advantage of the series effects and to promote harmonization and compatibility at the interfaces.","Normalisation dans le domaine du choix des nombres, y compris ceux des séries normales, et des principes de coordination, dans le but de fournir un ensemble structuré de variétés fondé sur le calcul économique afin de tirer pleinement avantage des effets de séries et de promouvoir l'harmonisation et la compatibilité aux interfaces.",,,"[1511, 1635, 1738, 2133]","[DIN, SAC, AFNOR, UNMZ]","[1734, 1794, 2045, 2058, 2139, 2172, 308878]","[SFS, BIS, PKN, ASRO, TISI, SE UkrNDNC, O'ZTTSA]",,,,,ISO/TC 019
46484,ISO/TC 20,Active,Aircraft and space vehicles,Aéronautique et espace,2188,ANSI,1947-01-01,"Standardization of materials, components and equipment for construction and operation of aircraft and space vehicles as well as equipment used in the servicing and maintenance of these vehicles.","Normalisation des matériaux, composants et équipements entrant dans la construction et la mise en oeuvre des véhicules aéronautiques et spatiaux ainsi que les équipements intervenant dans le service et la maintenance de ces véhicules.",,"[5396202,6207117,46538,5336224,46506,46560,46562,46570,46612,46614,46564]","[1511, 1579, 1635, 1704, 1725, 1734, 1738, 1794, 1803, 1823, 1835, 1965, 2064, 2106, 2172, 2176, 2188]","[DIN, ABNT, SAC, MoIAT-SAS, IES, SFS, AFNOR, BIS, INSO, UNI, JISC, MASM, BSI, SNV, SE UkrNDNC, GOST R, ANSI]","[1520, 1524, 1529, 1555, 1561, 1597, 1663, 1690, 1696, 1717, 1770, 1776, 1784, 1798, 1954, 1998, 2017, 2027, 2031, 2045, 2058, 2101, 2133, 2158, 2168, 2209, 308878, 5304435]","[IRAM, SA, ASI, BELST, NBN, BDS, KATS, AZSTAND, DS, UNE, ITCHKSAR, ILNAS, MSZT, BSN, DGN, NZSO, PSQCA, NEN, DGNTI, PKN, ASRO, SIS, UNMZ, INNORPI, TSE, ISS, O'ZTTSA, BHN]","[53896, 52662, 6794475, 6209515, 54560, 624837, 600189, 5915511, 6266604, 51402, 7203984, 48474, 52398, 629086, 6483279, 45544]","[ISO/TC 176/SC 2, ISO/TC 145, ISO/IEC JTC 1/SC 42, null, ISO/TC 197, ISO/TC 258, null, ISO/TC 299, ISO/TC 307, ISO/TC 108, ISO/TC 323, ISO/TC 43/SC 1, ISO/TC 135, ISO/TC 261, ISO/IEC JTC 1/SC 41, ISO/TC 4]","[3182, 8762, 8833, 9073, 5122877]","[EC - European Commission, ASD-STAN, WCO, EUROCAE, WFEO]",ISO/TC 020
46506,ISO/TC 20/SC 1,Active,Aerospace electrical requirements,Installations électriques pour constructions aérospatiales,1635,SAC,1983-09-30,"ISO/TC20/SC1 engages in the preparation of international standards related to the generation, control and distribution of electrical energy, including associated materials and components, for civil aircraft, and aerospace application.",,46484,,"[1511, 1635, 1696, 1738, 1794, 1835, 1998, 2064, 2172, 2176]","[DIN, SAC, DS, AFNOR, BIS, JISC, NZSO, BSI, SE UkrNDNC, GOST R]","[1597, 1663, 1803, 1823, 2027, 2045, 2058, 2101, 2133, 2209]","[BDS, KATS, INSO, UNI, NEN, PKN, ASRO, SIS, UNMZ, ISS]","[45306, 5336224]","[ISO/IEC JTC 1/SC 27, ISO/TC 20/SC 16]","[8762, 8928, 9073]","[ASD-STAN, CIE, EUROCAE]",ISO/TC 020/~SC 001
46538,ISO/TC 20/SC 4,Active,Aerospace fastener systems,Éléments de fixation pour constructions aérospatiales,1511,DIN,1984-01-11,,,46484,,"[1511, 1635, 1738, 1794, 1823, 1835, 2064, 2172, 2176]","[DIN, SAC, AFNOR, BIS, UNI, JISC, BSI, SE UkrNDNC, GOST R]","[1663, 1700, 1803, 1848, 2027, 2045, 2058, 2101, 2133, 2209]","[KATS, EOS, INSO, CTRM, NEN, PKN, ASRO, SIS, UNMZ, ISS]",[47562],[ISO/TC 29/SC 10],[8762],[ASD-STAN],ISO/TC 020/~SC 004
46560,ISO/TC 20/SC 6,Active,Standard atmosphere,Atmosphère type,2176,GOST R,1980-08-20,,,46484,,"[1635, 1794, 1965, 2064, 2172, 2176]","[SAC, BIS, MASM, BSI, SE UkrNDNC, GOST R]","[1511, 1524, 1663, 1738, 1803, 2027, 2045, 2058, 2133]","[DIN, SA, KATS, AFNOR, INSO, NEN, PKN, ASRO, UNMZ]",,,"[8984, 9236, 9801, 6412349]","[COSPAR, ICAO, WMO, CalConnect]",ISO/TC 020/~SC 006
46562,ISO/TC 20/SC 8,Active,Aerospace terminology,Terminologie aéronautique,2176,GOST R,1988-04-11,"<p>Standardization of terminology used in aerospace industry, as well as the terms used for aerospace components and equipment for construction and operation of aircraft and space vehicles and equipment used in the servicing and maintenance of these vehicles.",,46484,,"[1489, 1511, 1555, 1635, 1663, 1700, 1738, 1794, 1803, 1965, 2064, 2176]","[ARMSTANDARD, DIN, BELST, SAC, KATS, EOS, AFNOR, BIS, INSO, MASM, BSI, GOST R]","[2027, 2045, 2058, 2133, 2172]","[NEN, PKN, ASRO, UNMZ, SE UkrNDNC]",[48104],[ISO/TC 37],"[8984, 9236, 9801]","[COSPAR, ICAO, WMO]",ISO/TC 020/~SC 008
46564,ISO/TC 20/SC 9,Active,Air cargo and ground equipment,Chargement et équipement au sol,1738,AFNOR,1981-01-01,"<p>Develop and publish International Standards, Technical Reports or Publicly Available Specifications, as appropriate, in the fields of:</p><p><ul><li>Air cargo appliances designed and used to be flown aboard civil transport aircraft, including unit load devices and on board cargo systems;</li><li>Ground servicing of aircraft, including towing, catering, de-icing and air conditioning;</li><li>Ground handling of passengers, baggage, and cargo on airport ramps.</li></p></ul>",,46484,,"[1511, 1635, 1696, 1700, 1717, 1738, 1794, 1965, 2027, 2064, 2078, 2101, 2176, 2188, 299538]","[DIN, SAC, DS, EOS, UNE, AFNOR, BIS, MASM, NEN, BSI, SSMO, SIS, GOST R, ANSI, SIST]","[1529, 1663, 1734, 1784, 1803, 1823, 1835, 2045, 2058, 2133, 2172, 2209]","[ASI, KATS, SFS, MSZT, INSO, UNI, JISC, PKN, ASRO, UNMZ, SE UkrNDNC, ISS]","[51600, 52662, 54560, 5396202, 54706]","[ISO/TC 110/SC 2, ISO/TC 145, ISO/TC 197, ISO/TC 20/SC 17, ISO/TC 204]","[8762, 9226, 9236, 637840]","[ASD-STAN, IATA, ICAO, SAE]",ISO/TC 020/~SC 009
46570,ISO/TC 20/SC 10,Active,Aerospace fluid systems and components,Systèmes aérospatiaux de fluides et éléments constitutifs,1511,DIN,1980-01-31,<p>Standardization in the field of developing and maintaining standards in the area of aerospace fluid systems and components.,,46484,,"[1511, 1635, 1700, 1738, 1794, 1835, 1965, 2064, 2168, 2172, 2176, 2188]","[DIN, SAC, EOS, AFNOR, BIS, JISC, MASM, BSI, TSE, SE UkrNDNC, GOST R, ANSI]","[1663, 1803, 1823, 2017, 2027, 2045, 2058, 2101, 2133, 2209]","[KATS, INSO, UNI, PSQCA, NEN, PKN, ASRO, SIS, UNMZ, ISS]","[52232, 52250, 52312, 52300, 52330, 52254, 52266]","[ISO/TC 131, ISO/TC 131/SC 2, ISO/TC 131/SC 7, ISO/TC 131/SC 6, ISO/TC 131/SC 8, ISO/TC 131/SC 3, ISO/TC 131/SC 4]",[8762],[ASD-STAN],ISO/TC 020/~SC 010
46612,ISO/TC 20/SC 13,Active,Space data and information transfer systems,Systèmes de transfert des informations et données spatiales,2188,ANSI,1990-02-20,,,46484,,"[1511, 1579, 1635, 1734, 1738, 1794, 1823, 1835, 2064, 2101, 2172, 2176, 2188]","[DIN, ABNT, SAC, SFS, AFNOR, BIS, UNI, JISC, BSI, SIS, SE UkrNDNC, GOST R, ANSI]","[1520, 1529, 1561, 1640, 1663, 1776, 1803, 1994, 2027, 2041, 2045, 2058, 2133]","[IRAM, ASI, NBN, CYS, KATS, ILNAS, INSO, SN, NEN, BPS, PKN, ASRO, UNMZ]","[48798, 48856, 54904, 54998]","[ISO/TC 46/SC 4, ISO/TC 46/SC 11, ISO/TC 211, null]","[9301, 10071]","[CCSDS, ESA]",ISO/TC 020/~SC 013
46614,ISO/TC 20/SC 14,Active,Space systems and operations,"Systèmes spatiaux, développement et mise en oeuvre",2188,ANSI,1992-11-25,"<p>Standardization of crewed and uncrewed space systems that include management of space programmes, design, production, verification, launch, operations, maintenance, and disposal of space systems, end user applications and services, and for the environment in which the space programmes operate.",,46484,,"[1511, 1524, 1579, 1635, 1663, 1717, 1734, 1738, 1759, 1794, 1823, 1835, 2027, 2058, 2064, 2101, 2172, 2176, 2188]","[DIN, SA, ABNT, SAC, KATS, UNE, SFS, AFNOR, ELOT, BIS, UNI, JISC, NEN, ASRO, BSI, SIS, SE UkrNDNC, GOST R, ANSI]","[1520, 1529, 1640, 1776, 1803, 1815, 1998, 2041, 2045, 2106]","[IRAM, ASI, CYS, ILNAS, INSO, NSAI, NZSO, BPS, PKN, SNV]","[54560, 6207117, 53882, 600189, 629121, 54706, 45086, 46612, 54904, 5336224]","[ISO/TC 197, ISO/TC 20/SC 18, ISO/TC 176, null, ISO/TC 262, ISO/TC 204, ISO/IEC JTC 1/SC 7, ISO/TC 20/SC 13, ISO/TC 211, ISO/TC 20/SC 16]","[3182, 8762, 8833, 8984, 9083, 9301, 9345, 9657, 10071]","[EC - European Commission, ASD-STAN, WCO, COSPAR, ECSS, CCSDS, IAA - astronautics, ITU, ESA]",ISO/TC 020/~SC 014
5336224,ISO/TC 20/SC 16,Active,Uncrewed aircraft system,Aéronefs sans pilote,2188,ANSI,2014-08-15,"Standardization in the field of advanced air mobility and uncrewed aircraft systems (UAS), including but not limited to classification, design, manufacture, operation (including maintenance), and safety management.","Normalisation dans le domaine de la mobilité aérienne avancée et des aéronefs sans pilote (UAS) portant, entre autres, sur la classification, la conception, la fabrication, l'exploitation (y compris la maintenance) et la gestion de la sécurité.",46484,,"[1511, 1524, 1529, 1561, 1619, 1635, 1663, 1696, 1704, 1717, 1734, 1738, 1794, 1803, 1823, 1835, 2027, 2058, 2064, 2101, 2106, 2139, 2168, 2172, 2176, 2188]","[DIN, SA, ASI, NBN, SCC, SAC, KATS, DS, MoIAT-SAS, UNE, SFS, AFNOR, BIS, INSO, UNI, JISC, NEN, ASRO, BSI, SIS, SNV, TISI, TSE, SE UkrNDNC, GOST R, ANSI]","[1516, 1579, 1776, 1784, 1815, 1998, 2007, 2045, 2074, 2133]","[SASO, ABNT, ILNAS, MSZT, NSAI, NZSO, DGSM, PKN, SSC, UNMZ]","[53896, 46506, 52662, 6794475, 47056, 5396202, 656967, 45020, 284131, 45072, 45306, 45342, 55204, 54018, 45144]","[ISO/TC 176/SC 2, ISO/TC 20/SC 1, ISO/TC 145, ISO/IEC JTC 1/SC 42, ISO/TC 23/SC 6, ISO/TC 20/SC 17, ISO/TC 268/SC 1, ISO/IEC JTC 1, null, ISO/IEC JTC 1/SC 6, ISO/IEC JTC 1/SC 27, ISO/IEC JTC 1/SC 32, null, ISO/TC 180, ISO/IEC JTC 1/SC 17]","[8760, 8762, 9073, 9236, 9825, 11326, 637840, 4654024, 9577570]","[ACI, ASD-STAN, EUROCAE, ICAO, OGC, IEEE, SAE, EASA, RTCA]",ISO/TC 020/~SC 016
5396202,ISO/TC 20/SC 17,Active,Airport infrastructure,Infrastructure aéroportuaire,2188,ANSI,2014-10-13,"Standardization in the field of airside airport infrastructure, to include grooving of landing and take-off lanes; asphaltic-ecologic-paving; vertical-signaling with painting and electric-electronic boards (painted and lighted signage). <p>Scope excludes spaceports, which will be handled under ISO/TC 20/SC 14 and ground handling equipment (including fixed equipment such as passenger boarding bridges, docking guidance systems, etc.) which is under ISO/TC 20/SC 9. The scope also excludes air traffic facilities infrastructure and work under IEC/TC 97 (Electrical Installations for Lighting and Beaconing of Aerodromes).<P>The scope of SC 17 is intended to cover all infrastructure unique to the airport environment, but to exclude infrastructurecovered by other ISO and IEC committees, and also to exclude any infrastructure not unique to the airport environment.","Normalisation dans le domaine de l'infrastructure aéroportuaire côté piste comprenant le rainurage des pistes d'atterrissage et de décollage, l'asphaltage écologique, la signalisation verticale peinte et avec tableaux électriques ou électroniques (signalisation peinte et lumineuse). <p>Le domaine exclut les bases de lancement de véhicules spatiaux qui seront traitées par l'ISO/TC 20/SC 14 ainsi que les matériels de traitement au sol (y compris les matériels fixes tels que les passerelles d’embarquement des passagers, les systèmes d'accostage sur les postes de stationnement, etc.) qui appartiennent au domaine traité par l’ISO/TC20/SC9. Le domaine exclut également l’infrastructure des installations de trafic aérien et les travaux menés par l’IEC/TC 97 (Installations électriques pour l’éclairage et le balisage des aérodromes).<P>Le domaine du SC 17 est destiné à couvrir toute infrastructure propre à l’environnement aéroportuaire, mais à exclure les infrastructures couvertes par d’autres comités ISO et IEC ainsi que toute infrastructure qui n’est pas propre à l’environnement aéroportuaire.",46484,,"[1511, 1579, 1635, 1663, 1738, 1823, 1835, 2064, 2176, 2188]","[DIN, ABNT, SAC, KATS, AFNOR, UNI, JISC, BSI, GOST R, ANSI]","[1734, 1803, 1998, 2027, 2058, 2101, 2133]","[SFS, INSO, NZSO, NEN, ASRO, SIS, UNMZ]",[46564],[ISO/TC 20/SC 9],"[8760, 8762, 9073]","[ACI, ASD-STAN, EUROCAE]",ISO/TC 020/~SC 017
6207117,ISO/TC 20/SC 18,Active,Materials,Matériaux,1738,AFNOR,2016-07-04,"<p>Standardization of materials and related processes used by aircraft and engine manufacturers,</p><p>Attention for duplication, the following ISO/TC for materials exist: ISO/TC 35 Paints and varnishes, ISO/TC 17 Steel, ISO/TC 25 Cast irons and pig irons, ISO/TC 26 Copper and copper alloys, ISO/TC 45 Rubber and rubber products, ISO/TC 79 Light metals and their alloys, ISO/TC 155 Nickel and nickel alloys, ISO/TC 206 Fine ceramics, ISO/TC 61 Plastics.</p><p>Attention for duplication, the following ISO/TC for processes exist: ISO/TC 44/SC 14 Welding and brazing in aerospace, ISO/TC 107 Metallic and other inorganic coatings, ISO/TC 156 Corrosion of metals and alloys, ISO/TC 244 Industrial furnaces and associated processing equipment, ISO/TC 261 Additive manufacturing.</p>","<p>Normalisation des matériaux et des procédés associés utilisés par les constructeurs de véhicules aéronautiques et spatiaux et les constructeurs de moteurs.</p><p>Attention aux risques de chevauchement avec les domaines d’autres TC, les TC suivants existent à l’ISO et traitent des matériaux: ISO/TC 35 Peintures et vernis, ISO/TC 17 Acier, ISO/TC 25 Fontes moulées et fontes brutes, ISO/TC 26 Cuivre et alliages de cuivre, ISO/TC 45 Elastomères et produits à base d’élastomères, ISO/TC 79 Métaux légers et leurs alliages, ISO/TC 155 Nickel et alliages de nickel, ISO/TC 206 Céramiques techniques, ISO/TC 61 Plastiques.</p><p>Attention aux risques de chevauchement avec les domaines d’autres TC, les TC suivants existent à l’ISO et traitent des procédés: ISO/TC 44/SC 14 Soudage et brasage dans l'aéronautique et l'espace, ISO/TC 107 Revêtements métalliques et autres revêtements inorganiques, ISO/TC 156 Corrosion des métaux et alliages, ISO/TC 244 Fours industriels et équipements associés, ISO/TC 261 Fabrication additive. </p>",46484,,"[1511, 1579, 1635, 1738, 2064, 2176]","[DIN, ABNT, SAC, AFNOR, BSI, GOST R]","[1803, 1823, 1835, 2027, 2058, 2172]","[INSO, UNI, JISC, NEN, ASRO, SE UkrNDNC]","[53264, 50084, 47962, 51358, 47996, 49462]","[ISO/TC 156, ISO/TC 79, ISO/TC 35, ISO/TC 107, ISO/TC 35/SC 9, ISO/TC 61/SC 13]",[8762],[ASD-STAN],ISO/TC 020/~SC 018
46628,ISO/TC 21,Active,Equipment for fire protection and fire fighting,Équipement de protection et de lutte contre l'incendie,1663,KATS,1947-01-01,"Standardization in the field of all fire protection and fire fighting apparatus and equipment including extinguishing media as well as the personal equipment of the fire fighter, and related work on terminology, classification and symbols. <p>Approval of advisory documents relating to the general principles and application of equipment and apparatus for fire protection and fire fighting. </p><p>Excluded: </p><ul> <li>protective clothing dealt with by ISO / TC 94. </li></ul>","Normalisation dans le domaine de la protection contre l'incendie et normalisation de tous les appareils et équipements de lutte contre l'incendie, y compris les moyens d'extinction, ainsi que l'équipement personnel du sapeur- pompier et le travail se rapportant à la terminologie, à la classification et aux symboles. <p>Approbation de documents conseils relatifs aux principes généraux et à l'application de l'équipement et des appareils de protection et de lutte contre l'incendie. </p><p>À l'exclusion : </p><ul> <li>des vêtements de protection relevant de la compétence de l'ISO / TC 94. </li></ul>",,"[46646,46656,46676,46692,46700,314324]","[1485, 1511, 1516, 1524, 1529, 1533, 1537, 1555, 1561, 1619, 1635, 1640, 1663, 1696, 1717, 1734, 1738, 1776, 1798, 1803, 1823, 1835, 1854, 2027, 2054, 2064, 2091, 2106, 2133, 2168, 2176, 2188, 308866, 308878]","[SABS, DIN, SASO, SA, ASI, BTMD, BSTI, BELST, NBN, SCC, SAC, CYS, KATS, DS, UNE, SFS, AFNOR, ILNAS, BSN, INSO, UNI, JISC, KEBS, NEN, IPQ, BSI, SLSI, SNV, UNMZ, TSE, GOST R, ANSI, UNBS, O'ZTTSA]","[1499, 1520, 1579, 1597, 1603, 1644, 1680, 1684, 1721, 1759, 1770, 1784, 1788, 1794, 1815, 1819, 1911, 1965, 1998, 2007, 2017, 2041, 2045, 2058, 2101, 2110, 2120, 2139, 2158, 2172, 2182, 2199, 2209, 299538]","[IANOR, IRAM, ABNT, BDS, ISBIH, ICONTEC, HZN, NC, EVS, ELOT, ITCHKSAR, MSZT, IST, BIS, NSAI, SII, DSM, MASM, NZSO, DGSM, PSQCA, BPS, PKN, ASRO, SIS, UNMS SR, TBS, TISI, INNORPI, SE UkrNDNC, UNIT, STAMEQ, ISS, SIST]","[45800, 50492, 52700, 49008, 46156, 50552]","[ISO/TC 8/SC 1, ISO/TC 92, ISO/TC 145/SC 3, ISO/TC 58, ISO/TC 11, ISO/TC 92/SC 4]","[9010, 9077]","[UNECE, EUROFEU]",ISO/TC 021
